PHONE_ID;ADDRESS;STATUS;LASTCALL;LOT_NUMB;COMPETITION_NUMB;NAME_SERVICEMAN
5807;676228, Амурская область, м.р. Зейский,с.ЗолотаяГора, f86da35c-aaf4-44ff-ad00-d0b22f6b8770;Таксофон отзвонился;2018-05-29 06:46:33;3;289;Зейский Район
5808;676202, Амурская область, м.р. Зейский, с.п. Ивановский,с.Ивановка, 3acde5dc-ffb8-4f84-aa5c-3f238c1bc2e4, ул. Новая, 2;Таксофон отзвонился;2018-05-29 06:50:52;3;289;Зейский Район
5809;676210, Амурская область, м.р. Зейский, с.п. Николаевский, с. Александровка, 2e1211d0-7747-46a3-aa66-f28057f72961, ул. Центральная, 13А;Таксофон отзвонился;2018-05-27 09:59:39;3;289;Зейский Район
5810;676211, Амурская область, м.р. Зейский, с.п. Николаевский, с. Березовка fe1fcefb-98e0-4096-8891-55a856054c06, ул. Почтовая, 8;новый;;.;.;Зейский Район
5811;676210, Амурская область, м.р. Зейский, с.п. Николаевский, с. Николаевка b879befd-f075-49c0-b9bd-c0ab287d8e24, ул. Центральная, 10А;Таксофон отзвонился;2018-05-22 09:59:43;3;289;Зейский Район
5812;676210, Амурская область, м.р. Зейский, с.п. Николаевский, с. Николаевка-2, ec2e8678-f75f-4b9c-a159-113fdd333aad, ул. Центральная, 10;Таксофон отзвонился;2018-05-28 07:02:02;3;289;Зейский Район
5813;676201, Амурская область, м.р. Зейский, с.п. Овсянка, с. Овсянка, 44329de8-cede-45ef-88a4-a2466f1a6892,  ул. Татарчакова, 5А;Таксофон отзвонился;2018-05-29 07:05:51;3;289;Зейский Район
5814;676221, Амурская область, м.р. Зейский, с.п.Октябрьский, п. Октябрьский, 20fe4697-bcce-41aa-b3f8-2964136b1f46, ул. Спортивная, 49;Таксофон отзвонился;2018-05-28 08:08:15;3;289;Зейский Район
5815;676207, Амурская область, м.р. Зейский, с.п.Поляковский, п. Поляковский , 04138021-7568-4563-a64b-a40ff918742c;Таксофон отзвонился;2018-05-29 07:13:07;3;289;Зейский Район
5816;676214, Амурская область, м.р. Зейский, с.п.Сианский, с. Сиан, b9edd122-1fd7-42b8-85e3-3a0a07d4e5ff, ул. Быковского, 12;Таксофон отзвонился;2018-05-29 05:03:23;3;289;Зейский Район
5817;676224, Амурская область, м.р. Зейский, с.п.Снежногорский, п. Снежногорский , 6478ec7b-904b-427e-8c57-25f85ce1a3cb, ул. Ленина, 4;Таксофон отзвонился;2018-05-29 07:19:09;3;289;Зейский Район
5818;676203, Амурская область, м.р. Зейский, с.п.Сосновоборский, с. Гулик, be3fb653-b1dd-44ed-b0f0-7608698fad54, ул. Трудовая, 4А;Таксофон отзвонился;2018-05-29 05:06:37;3;289;Зейский Район
5819;676205, Амурская область, м.р. Зейский, с.п. Сосновоборский, с. Заречная Слобода, dddc582b-addb-419a-8fce-302c39bbb84c,  ул. Школьная, 28;Таксофон отзвонился;2018-05-29 00:51:07;3;289;Зейский Район
5820;676204, Амурская область, м.р. Зейский, с.п. Сосновоборский, с. Сосновый Бор,  1d33910b-9d2b-495a-8686-20533332e8c9, ул. Новая, 4;Таксофон отзвонился;2018-05-28 11:59:46;3;289;Зейский Район
5821;676216, Амурская область, м.р. Зейский, с.п.Умлеканский, с. Рублевка 6a54692c-92a2-4363-a238-0372aafbe23c, ул. Центральная, 15;Таксофон отзвонился;2018-05-29 08:36:15;3;289;Зейский Район
5822;676216, Амурская область, м.р. Зейский, с.п.Умлеканский, с. Умлекан, d074eb41-7631-4fdc-b443-a30334d27941,  ул. Универсальная, 5;Таксофон отзвонился;2018-05-29 07:31:11;3;289;Зейский Район
5823;676209, Амурская область, м.р. Зейский, с.п.Хвойненский, п. Хвойный, 797ea8d4-9066-4220-8571-f9154d5a0b99, ул. Первооткрывателей, 2;Таксофон отзвонился;2018-05-24 06:01:42;3;289;Зейский Район
5824;676213, Амурская область, м.р. Зейский, с.п.Чалбачинский, с. Чалбачи, a15b0d73-be1e-4caf-927d-f0fa4430205f, ул. Дудника, 9;Таксофон отзвонился;2018-05-29 07:36:10;3;289;Зейский Район
5825;676218, Амурская область, м.р. Зейский, с.п.Юбилейненский, п. Юбилейный, 62d9c470-faa8-4126-bc28-012e6e211a6c, ул. ;Таксофон отзвонился;2018-05-29 07:43:09;3;289;Зейский Район
